keyword_busqueda,titulo,empresa,ubicacion,descripcion,salario_min,salario_max,fecha_creacion,url
react,Senior Full-Stack Engineer (Node.js/React) – Sustainable Tech Unicorn,Actual Talent,Madrid,"Actual Talent is the talent acquisition consultancy that offers Executive Search, RPO and Talent Solutions. About the client: A German Sustainable Tech Unicorn that is redefining how global corporations handle transparency. Backed by a €130M Series C investment, our client has built a proprietary, serverless cloud infrastructure to ensure human rights and ecological responsibility across global supply chains. Currently in a massive consolidation phase, their Madrid Hub is expanding from 20 to o…",,,2026-04-23T22:28:13Z,https://www.adzuna.es/details/5708548802?utm_medium=api&utm_source=183d4d76
react,Full Stack Engineer,Avance Consulting,España,"We’re looking for a strong Full Stack Software Engineer who enjoys building scalable products, solving real engineering problems, and working closely with Product and Design teams. This is a hands-on individual contributor role where you’ll have the opportunity to own features end-to-end — from technical design to development, testing, and delivery. What you’ll be working on Build and deliver high-quality back-end and front-end features across web platforms. Design and develop reliable, scalabl…",,,2026-09-14T03:48:28Z,https://www.adzuna.es/land/ad/5883110464?se=vGIoHCuw8RGhe8--YZ_w9w&utm_medium=api&utm_source=183d4d76&v=ADAF5CC89149E224AC7434AD9877CF49CD814C29
react,Perfil FullStak/ Frontend con Angular/ React / Microservicios (Varios Proyectos) – 100% Remoto M/F,Akka Technologies,España,"¡Desde AKKODIS IT, multinacional de servicios tecnológicos líder a nivel global, te estamos buscando a ti! En esta ocasión, estamos seleccionando diferentes perfiles para proyectos estables: PERFILES: 1- Programador FullStack Angular 2- Desarrollador Frontend 3 - Desarrollador Java Microservicios Profile 1- Programador Angular Programador senior Angular que realizará las siguientes tareas: - Tareas de programación - Pruebas unitarias y de integración - Elaboración de documentación técnica - Ges…",,,2025-02-24T20:18:54Z,https://www.adzuna.es/details/5062366812?utm_medium=api&utm_source=183d4d76
react,Desarrollador de front-end Senior,CONFIDENCIAL,España,"Compañía consolidada del sector servicios, actualmente inmersa en un proceso de transformación digital, busca incorporar talento técnico a su equipo de desarrollo. El proceso se gestiona de forma confidencial: la identidad de la empresa se facilitará a las personas que avancen a la fase de entrevista. Incorporamos un/a Frontend Developer con al menos 5 años de experiencia en JavaScript Vanilla y desarrollo de microfrontends en React . Requisitos Dominio de JavaScript ES6, HTML, CSS y ecosistema…",,,2026-09-10T15:48:22Z,https://www.adzuna.es/land/ad/5878500379?se=vGIoHCuw8RGhe8--YZ_w9w&utm_medium=api&utm_source=183d4d76&v=03BB0A3B633B4727D9778C4EAA37FCACF7CA7575
react,Senior Frontend Engineer,Trading212,España,"Our mission is to enable everyone to build wealth We reinvent how trading and investing work by creating exceptional products people love. That takes high standards, high velocity and engineers who own what they ship. Today, we serve over 6 million clients, with more than €38 billion in assets under management. At that scale, frontend performance, correctness and clarity are part of the product. Our frontend platform spans web and mobile: TypeScript, React, React Native and React Native Web in …",,,2026-08-27T10:00:18Z,https://www.adzuna.es/details/5858021419?utm_medium=api&utm_source=183d4d76
react,Programador/a full stack - 100% remoto,Nunegal Consulting,España,"¿Dominas React, Angular o Vue en el frontend y tienes experiencia en backend con Java ? ¿Tienes experiencia en Cloud y te apasiona crear soluciones con impacto real? ☁️ ¡Tenemos el reto perfecto para ti! ¿Cómo es trabajar con nosotr@s ? Cultura de mejora continua: Te integrarás en un proyecto retador que impulsará tus conocimientos y experiencia. Crecimiento profesional: Apostamos por el desarrollo de nuestro equipo y priorizamos la promoción interna. Cercanía: Nunegal lo formamos personas, no …",,,2026-09-11T15:47:18Z,https://www.adzuna.es/land/ad/5879778098?se=vGIoHCuw8RGhe8--YZ_w9w&utm_medium=api&utm_source=183d4d76&v=64CE5C6E01D76E9A29EA764E60B3937C95797473
react,Sr. Frontend Developer,Vortech PCI Group,"Valencia, Comunidad Valenciana","About the job SFD_08042026 Sr. Frontend Developer Frontend Developer – React & Generative AI Sobre la posición En Vortech PCI Group estamos ampliando nuestro equipo y buscamos incorporar un/a Senior Frontend Developer para colaborar con uno de nuestros clientes internacionales del sector financiero, ubicado en Valencia. La persona seleccionada formará parte del equipo fundador de un nuevo hub especializado en Inteligencia Artificial Generativa. Esta unidad será responsable de desarrollar aplica…",60000.0,90000.0,2026-08-13T10:05:16Z,https://www.adzuna.es/details/5840011266?utm_medium=api&utm_source=183d4d76
react,Full Stack Developer,Amaris Consulting,España,"Take your career to the next level with Amaris Consulting as a Senior Full Stack Developer . Be part of an international team, thrive in a global group with a €800M turnover and over 1,000 clients worldwide, and work in an agile environment. The ideal candidate will have a proven track record in building scalable, high-quality applications and is comfortable working across the entire stack. Spanish fluency is required as part of this role. ✍️ WHAT WOULD YOU NEED? ✍️ 5 years of experience as a S…",,,2026-09-11T04:02:02Z,https://www.adzuna.es/land/ad/5879133453?se=vGIoHCuw8RGhe8--YZ_w9w&utm_medium=api&utm_source=183d4d76&v=06C99F627DCC685D7F43E49CD30905EB28ADB377
react,Staff Frontend Engineer,Trading212,España,Pipeline Candidates Search Candidate Pipeline Saved Searches Jobs Jobs Openings Sourcing Home Projects Sequences Forms Events Newsletters Candidate Reviews Talent Rediscovery Reports Report Builder Saved Reports Candidate Experience Surveys Employee Surveys Dashboards Create Dashboard Saved Dashboards Core Dashboards Admin Search ⌘K Add Candidate Employee Job Opening Referral Ashby AI LI Lucian Ivan Trading212 Personal Settings Referrals Sign Out No browsing history Staff Frontend Engineer Draf…,,,2026-08-27T10:02:55Z,https://www.adzuna.es/details/5858023035?utm_medium=api&utm_source=183d4d76
react,Desarrollador IBM i / AS400 RPG - Madrid,Alstech,España,"Desde Alstech buscamos incorporar un/a IBM i / AS400 RPG Developer para colaborar con uno de nuestros clientes. Buscamos un perfil con experiencia sólida en entornos IBM i / AS400 , especialmente en desarrollo RPG / RPGLE y DB2 , que quiera participar tanto en el mantenimiento de aplicaciones críticas de negocio como en proyectos de modernización tecnológica. ¿Qué harás? Formarás parte del equipo de IT y trabajarás en la evolución y mantenimiento de aplicaciones dentro del entorno IBM i / AS400…",,,2026-09-13T03:47:45Z,https://www.adzuna.es/land/ad/5882095516?se=vGIoHCuw8RGhe8--YZ_w9w&utm_medium=api&utm_source=183d4d76&v=8177079CFE50684E95AD35BB08E0C9032CA2A2E9
react,Backend NodeJS Senior (100% teletrabajo),knowmad mood,Madrid,"Únete a nuestro equipo como Fullstack Node/React (poco peso en React) de uno de nuestros principales clientes, se trata de un cliente del sector aereo (100% remoto). Es necesario almenos 5 años de experiencia. Tiene mayor peso la parte de NodeJS Dentro de un proyecto del sector aéreo, se está desarrollando una aplicación que permita recoger información de diferentes agentes para visualizarlos en un frontal que permita la toma de decisiones sobre el estado de los distintos vuelos en un aeropuert…",,,2026-06-29T09:06:14Z,https://www.adzuna.es/details/5780929090?utm_medium=api&utm_source=183d4d76
react,Software Engineer – Mobile,Tesla,España,"What to Expect We’re looking for a passionate React Native developer to join our team building the Tesla One Application. You’ll work on a cross-functional squad to design, develop, and maintain high-performance, scalable mobile experiences for iOS and Android. Your work will directly impact how customers interact with Tesla’s ecosystem, from vehicle controls to energy management and beyond. What You’ll Do Develop new features and maintain existing ones in the Tesla One Application using React …",,,2026-09-10T10:16:16Z,https://www.adzuna.es/details/5878152989?utm_medium=api&utm_source=183d4d76
react,"Programador/A LIFERAY DXP - Híbrido (Vitoria, 40% Remoto)",The White Team,"Vitoria-Gasteiz, Álava","Descripción del puesto En The Whiteam Consulting buscamos un/a Programador/a Frontend con experiencia en Liferay DXP y React. La persona seleccionada participará en el desarrollo y evolución de soluciones web, trabajando en la construcción de interfaces modernas, escalables y orientadas a la mejor experiencia de usuario. Buscamos perfiles con sólidos conocimientos en Liferay DXP y React, capacidad para trabajar en equipo y orientación a la calidad del desarrollo. Responsabilidades Desarrollo fr…",,,2026-09-10T00:40:16Z,https://www.adzuna.es/details/5877640297?utm_medium=api&utm_source=183d4d76
react,Senior Front-end Engineer – Backoffice,Impress,Barcelona,"Join Impress – Europe’s Leading Health-Tech Innovator! We believe everyone deserves a smile they’ll love . As the largest Ortho clinic chain in Europe, we combine cutting-edge tech with expert care, revolutionizing invisible orthodontics since 2019. With 150 clinics across 10 countries and rapid growth, we’re improving lives worldwide. We are looking for a Senior Front-end Engineer – Backoffice to join our Onsite Team in Barcelona and lead the transformation of our digital presence. Why we’re c…",,,2026-09-10T10:16:16Z,https://www.adzuna.es/details/5878152985?utm_medium=api&utm_source=183d4d76
react,ANALISTES – PROGRAMADORS. REF:20971 – OFERTA DE TREBALL PER A PERSONES AMB CERTIFICAT DE DISCAPACITAT RECONEGUT >= 33%,Oficina de Treball del SOC,"Sant Adrià de Besòs, Barcelona","Es requereix més de 3 anys d’experiència en desenvolupament d’interfícies web amb React. Es valorarà disposar d’una titulació universitària en àmbits tecnològics com Enginyeria Informàtica, Enginyeria del Programari, Ciències de la Computació, Enginyeria de Telecomunicacions o similars, o alternativament, un Cicle Formatiu de Grau Superior (CFGS) en Desenvolupament d’Aplicacions Web (DAW) o Desenvolupament d’Aplicacions Multiplataforma (DAM). Es valoren coneixements de TypeScript, Next.js o Vue…",,,2026-07-11T09:08:30Z,https://www.adzuna.es/details/5796628651?utm_medium=api&utm_source=183d4d76
react,Full Stack Developer | Senior,Talent-R,España,"About the job  Location: Madrid (Hybrid)  Seniority: Senior ️ Position: FULLSTACK ENGINEER They are a leading international travel-tech company scaling its engineering hub in Madrid. They’re transforming the travel experience by building innovative, reliable, and scalable software used by millions of travelers worldwide.  About the Role We are looking for a Senior Fullstack Engineer (Java/Kotlin  React) who is highly motivated, collaborative, and excited to work on impactful projects. If you en…",,,2025-09-19T19:42:03Z,https://www.adzuna.es/details/5407075110?utm_medium=api&utm_source=183d4d76
react,Senior Software Engineer (SE),Fut-ure Recruitment and Technology,"Barcelona, Cataluña","About the client Our client is a global technology company committed to building impactful digital products that empower independent service providers and enhance everyday experiences for users worldwide. With a fast-paced, agile environment and a strong presence in both North America and Europe, they offer an inclusive, growth-oriented culture where innovation and user-centered development take center stage. Role Highlights: Position: Lead/SeniorSoftware Engineer – Hybrid – Barcelona Type of w…",,,2026-09-08T19:32:25Z,https://www.adzuna.es/details/5875821799?utm_medium=api&utm_source=183d4d76
react,Sr. Full-Stack Engineer (Frontend Focus),Aliancers,España,"Sr. Full-Stack Engineer (Frontend Focus) Role summary The Sr. Full-Stack Engineer (Frontend Focus) will play a key role in building and improving high-quality digital experiences with a strong emphasis on frontend architecture, performance, and scalability. This position contributes to the delivery of reliable, user-centered solutions while collaborating closely with engineering and product stakeholders in a remote environment. Responsibilities Design and implement responsive, accessible, and m…",6000.0,7000.0,2026-08-26T17:37:22Z,https://www.adzuna.es/details/5856999906?utm_medium=api&utm_source=183d4d76
react,Software Development Sr. Engineer,Solera,España,"Lead .NET Developer Who We Are Solera is a global leader in data and software services that strives to transform every touchpoint of the vehicle lifecycle into a connected digital experience. In addition, we provide products and services to protect life’s other most important assets: our homes and digital identities. Today, Solera processes over 300 million digital transactions annually for approximately 235,000 partners and customers in more than 90 countries. Our 6,500 team members foster an …",,,2026-06-10T00:26:57Z,https://www.adzuna.es/details/5757761564?utm_medium=api&utm_source=183d4d76
react,Fullstack Developer,MultiSafepay,España,"MultiSafepay is a leading payment service provider, offering omnichannel and advanced payment solutions to businesses across Europe. We are innovative and fast-growing, building powerful solutions that transform the way our clients do business. We focus on delivering real solutions to their challenges and always stay ahead of the curve. In short, we are a true FinTech. We’re on a mission to make payments simple, secure, and accessible for every business. With powerful in-house technology and de…",,,2026-07-27T09:22:47Z,https://www.adzuna.es/details/5817215293?utm_medium=api&utm_source=183d4d76
react,DESENVOLUPADOR/A FRONT END (JÚNIOR)-REF. 21095-OFERTA DE TREBALL PER A PERSONES AMB CERTIFICAT DE DISCAPACITAT RECONEGUT >= 33%,Oficina de Treball del SOC,"Sant Adrià de Besòs, Barcelona","Responsabilitat del lloc: Busquem un Enginyer/a Frontend amb talent i motivació per a unir-se al nostre equip. El candidat/ta ideal ha de tenir un coneixement sòlid de JavaScript, React i CSS, a més d’experiència en el desenvolupament d’aplicacions web dinàmiques i responsivas. Requisits imprescindibles: – Formació requerida: o CFSG de tècnic superior en desenvolupament d’aplicacions web (DAW), o grau en Enginyeria informàtica o grau en multimèdia. – Experiència: mínima de 2 anys desenvolupant …",,,2026-07-18T09:17:28Z,https://www.adzuna.es/details/5805885150?utm_medium=api&utm_source=183d4d76
react,"Marketing Automation Specialist (AEP, AJO)",LHH,España,"Buscamos incorporar Especialistas Técnicos en Adobe Experience Platform (AEP) con experiencia en Adobe Journey Optimizer (AJO) y Real-Time Customer Data Platform (RT-CDP) para formar parte de uno de nuestros mejores clientes. Si te apasiona la tecnología, los datos y el marketing digital, y quieres participar en proyectos de transformación para grandes clientes, esta puede ser tu próxima oportunidad. ¿Cuál será tu misión? Serás una pieza clave en el diseño, implementación y evolución de solucio…",,,2026-09-09T03:46:23Z,https://www.adzuna.es/land/ad/5876467393?se=vGIoHCuw8RGhe8--YZ_w9w&utm_medium=api&utm_source=183d4d76&v=01F8AFC0FF0F3A37EE1CD7F8EDDC80FB925AEF95
react,Desarrollador/a Frontend,Intramundana S.A.,"Granollers, Barcelona","En los últimos años, los distintos actores público-privados que conforman nuestra sociedad han ido tomando consciencia de que esa gran cantidad de datos generados por los entornos urbanos, los cuáles antes se pensaban no parametrizables, están permitiendo imaginar nuevas formas de pensar y gestionar la ciudad. Por esto, estamos buscando a un/a Desarrollador/a Frontend que quiera expandir los límites de esa imaginación, permitiendo a instituciones públicas, empresas, universidades y a la ciudada…",,,2026-09-01T22:00:10Z,https://www.adzuna.es/details/5865208295?utm_medium=api&utm_source=183d4d76
react,PROGRAMADORS/ES D’APLICACIONS INFORMÀTIQUES. CERTIFICAT DISCAPACITAT IGUAL O SUPERIOR A 33%. REF: 22291,Oficina de Treball del SOC,"Sant Adrià de Besòs, Barcelona","Es necessita dos tècnics/ques programadors/es informàtics/ques amb Grau Universitari en Enginyeria Informàtica, Enginyeria de Programari, Ciència de Dades o Sistemes d’Informació, per dissenyar i desenvolupar APIs REST amb NextJS. Dissenyar i desenvolupar APIs REST amb NextJS/Express per a autenticació i processament de dades. Construir interfícies modernes amb React, TypeScript i Vite. Desenvolupar agents d’IA amb Claude SDK i MCP, integrand LLMs amb APIs i dades en temps real. Crear workflows…",,,2026-07-25T09:32:13Z,https://www.adzuna.es/details/5815044847?utm_medium=api&utm_source=183d4d76
react,"Desarrollador/a Frontend (Angular), hibrido",BAOSS,España,"Desarrollador/a Frontend (Angular) Desarrollador/a Frontend (Angular) Ubicación: Oviedo o Vigo Modalidad: Híbrido (2-3 días remoto) Tipo de contrato: Indefinido Descripción Buscamos un/a Desarrollador/a Frontend con experiencia en tecnologías web modernas para incorporarse a un equipo de desarrollo en crecimiento, participando en proyectos innovadores y de alto impacto. Trabajarás en el desarrollo de interfaces modernas y eficientes, colaborando con equipos de diseño y backend. Funciones Desarr…",,,2026-09-12T10:05:40Z,https://www.adzuna.es/details/5880751958?utm_medium=api&utm_source=183d4d76
react,Frontend Architect,URBANITAE,Madrid,"Sobre Urbanitae Urbanitae es la plataforma líder de inversión inmobiliaria digital en Iberia. Desde su creación, ha financiado más de 750 millones de euros a través de más de 280 operaciones , lo que ha contribuido a la construcción de más de 10.000 viviendas en la península . Nuestro modelo permite que tanto pequeños ahorradores como grandes patrimonios puedan coinvertir en proyectos inmobiliarios profesionales, con una rigurosa selección basada en la rentabilidad y el control del riesgo. Urba…",,,2026-09-11T14:19:39Z,https://www.adzuna.es/details/5879732736?utm_medium=api&utm_source=183d4d76
react,Especialista en desarrollo Front end,"NTT America, Inc.",Santa Cruz de Tenerife,"?? ¡NTT DATA es tu sitio Porque hemos obtenido en España, por 10º año consecutivo , la certificación Top Employer , que nos reconoce como una de las mejores empresas en las que trabajar, gracias a nuestro compromiso por el talento. Únete a un equipo que apuesta por el desarrollo integral de sus profesionales , elige el modelo de trabajo que mejor se adapte a ti y colabora en un entorno de innovación y tecnología puntera . ?? Buscamos incorporar Profesionales Front-End con experiencia en Angular…",,,2025-10-10T04:21:37Z,https://www.adzuna.es/details/5440486775?utm_medium=api&utm_source=183d4d76
react,Especialista en desarrollo Front end,"NTT America, Inc.",Murcia,"?? ¡NTT DATA es tu sitio Porque hemos obtenido en España, por 10º año consecutivo , la certificación Top Employer , que nos reconoce como una de las mejores empresas en las que trabajar, gracias a nuestro compromiso por el talento. Únete a un equipo que apuesta por el desarrollo integral de sus profesionales , elige el modelo de trabajo que mejor se adapte a ti y colabora en un entorno de innovación y tecnología puntera . ?? Buscamos incorporar Profesionales Front-End con experiencia en Angular…",,,2025-10-10T04:21:36Z,https://www.adzuna.es/details/5440486735?utm_medium=api&utm_source=183d4d76
react,Especialista en desarrollo Front end,"NTT America, Inc.",Málaga,"?? ¡NTT DATA es tu sitio Porque hemos obtenido en España, por 10º año consecutivo , la certificación Top Employer , que nos reconoce como una de las mejores empresas en las que trabajar, gracias a nuestro compromiso por el talento. Únete a un equipo que apuesta por el desarrollo integral de sus profesionales , elige el modelo de trabajo que mejor se adapte a ti y colabora en un entorno de innovación y tecnología puntera . ?? Buscamos incorporar Profesionales Front-End con experiencia en Angular…",,,2025-10-10T04:21:37Z,https://www.adzuna.es/details/5440486795?utm_medium=api&utm_source=183d4d76
react,Especialista en desarrollo Front end,"NTT America, Inc.",Badajoz,"?? ¡NTT DATA es tu sitio Porque hemos obtenido en España, por 10º año consecutivo , la certificación Top Employer , que nos reconoce como una de las mejores empresas en las que trabajar, gracias a nuestro compromiso por el talento. Únete a un equipo que apuesta por el desarrollo integral de sus profesionales , elige el modelo de trabajo que mejor se adapte a ti y colabora en un entorno de innovación y tecnología puntera . ?? Buscamos incorporar Profesionales Front-End con experiencia en Angular…",,,2025-10-10T04:21:37Z,https://www.adzuna.es/details/5440486787?utm_medium=api&utm_source=183d4d76
react,Especialista en desarrollo Front end,"NTT America, Inc.",Cáceres,"?? ¡NTT DATA es tu sitio Porque hemos obtenido en España, por 10º año consecutivo , la certificación Top Employer , que nos reconoce como una de las mejores empresas en las que trabajar, gracias a nuestro compromiso por el talento. Únete a un equipo que apuesta por el desarrollo integral de sus profesionales , elige el modelo de trabajo que mejor se adapte a ti y colabora en un entorno de innovación y tecnología puntera . ?? Buscamos incorporar Profesionales Front-End con experiencia en Angular…",,,2025-10-10T04:21:36Z,https://www.adzuna.es/details/5440486738?utm_medium=api&utm_source=183d4d76
react,Especialista en desarrollo Front end,"NTT America, Inc.",Huesca,"?? ¡NTT DATA es tu sitio Porque hemos obtenido en España, por 10º año consecutivo , la certificación Top Employer , que nos reconoce como una de las mejores empresas en las que trabajar, gracias a nuestro compromiso por el talento. Únete a un equipo que apuesta por el desarrollo integral de sus profesionales , elige el modelo de trabajo que mejor se adapte a ti y colabora en un entorno de innovación y tecnología puntera . ?? Buscamos incorporar Profesionales Front-End con experiencia en Angular…",,,2025-10-10T04:21:35Z,https://www.adzuna.es/details/5440486727?utm_medium=api&utm_source=183d4d76
react,Especialista en desarrollo Front end,"NTT America, Inc.",España,"?? ¡NTT DATA es tu sitio Porque hemos obtenido en España, por 10º año consecutivo , la certificación Top Employer , que nos reconoce como una de las mejores empresas en las que trabajar, gracias a nuestro compromiso por el talento. Únete a un equipo que apuesta por el desarrollo integral de sus profesionales , elige el modelo de trabajo que mejor se adapte a ti y colabora en un entorno de innovación y tecnología puntera . ?? Buscamos incorporar Profesionales Front-End con experiencia en Angular…",,,2026-08-28T07:49:54Z,https://www.adzuna.es/details/5859421218?utm_medium=api&utm_source=183d4d76
react,Especialista en desarrollo Front end,"NTT America, Inc.",Granada,"?? ¡NTT DATA es tu sitio Porque hemos obtenido en España, por 10º año consecutivo , la certificación Top Employer , que nos reconoce como una de las mejores empresas en las que trabajar, gracias a nuestro compromiso por el talento. Únete a un equipo que apuesta por el desarrollo integral de sus profesionales , elige el modelo de trabajo que mejor se adapte a ti y colabora en un entorno de innovación y tecnología puntera . ?? Buscamos incorporar Profesionales Front-End con experiencia en Angular…",,,2025-10-10T04:21:37Z,https://www.adzuna.es/details/5440486797?utm_medium=api&utm_source=183d4d76
react,Especialista en desarrollo Front end,"NTT America, Inc.",Salamanca,"?? ¡NTT DATA es tu sitio Porque hemos obtenido en España, por 10º año consecutivo , la certificación Top Employer , que nos reconoce como una de las mejores empresas en las que trabajar, gracias a nuestro compromiso por el talento. Únete a un equipo que apuesta por el desarrollo integral de sus profesionales , elige el modelo de trabajo que mejor se adapte a ti y colabora en un entorno de innovación y tecnología puntera . ?? Buscamos incorporar Profesionales Front-End con experiencia en Angular…",,,2025-10-10T04:21:38Z,https://www.adzuna.es/details/5440486807?utm_medium=api&utm_source=183d4d76
react,Especialista en desarrollo Front end,"NTT America, Inc.","Alicante, Comunidad Valenciana","?? ¡NTT DATA es tu sitio Porque hemos obtenido en España, por 10º año consecutivo , la certificación Top Employer , que nos reconoce como una de las mejores empresas en las que trabajar, gracias a nuestro compromiso por el talento. Únete a un equipo que apuesta por el desarrollo integral de sus profesionales , elige el modelo de trabajo que mejor se adapte a ti y colabora en un entorno de innovación y tecnología puntera . ?? Buscamos incorporar Profesionales Front-End con experiencia en Angular…",,,2025-10-10T04:21:35Z,https://www.adzuna.es/details/5440486734?utm_medium=api&utm_source=183d4d76
react,Especialista en desarrollo Front end,"NTT America, Inc.",León,"?? ¡NTT DATA es tu sitio Porque hemos obtenido en España, por 10º año consecutivo , la certificación Top Employer , que nos reconoce como una de las mejores empresas en las que trabajar, gracias a nuestro compromiso por el talento. Únete a un equipo que apuesta por el desarrollo integral de sus profesionales , elige el modelo de trabajo que mejor se adapte a ti y colabora en un entorno de innovación y tecnología puntera . ?? Buscamos incorporar Profesionales Front-End con experiencia en Angular…",,,2025-10-10T04:21:36Z,https://www.adzuna.es/details/5440486742?utm_medium=api&utm_source=183d4d76
react,Especialista en desarrollo Front end,"NTT America, Inc.",Ciudad Real,"?? ¡NTT DATA es tu sitio Porque hemos obtenido en España, por 10º año consecutivo , la certificación Top Employer , que nos reconoce como una de las mejores empresas en las que trabajar, gracias a nuestro compromiso por el talento. Únete a un equipo que apuesta por el desarrollo integral de sus profesionales , elige el modelo de trabajo que mejor se adapte a ti y colabora en un entorno de innovación y tecnología puntera . ?? Buscamos incorporar Profesionales Front-End con experiencia en Angular…",,,2025-10-10T04:21:35Z,https://www.adzuna.es/details/5440486723?utm_medium=api&utm_source=183d4d76
react,Especialista en desarrollo Front end,"NTT America, Inc.","Valsequillo de Gran Canaria, Las Palmas","?? ¡NTT DATA es tu sitio Porque hemos obtenido en España, por 10º año consecutivo , la certificación Top Employer , que nos reconoce como una de las mejores empresas en las que trabajar, gracias a nuestro compromiso por el talento. Únete a un equipo que apuesta por el desarrollo integral de sus profesionales , elige el modelo de trabajo que mejor se adapte a ti y colabora en un entorno de innovación y tecnología puntera . ?? Buscamos incorporar Profesionales Front-End con experiencia en Angular…",,,2025-10-10T04:21:37Z,https://www.adzuna.es/details/5440486773?utm_medium=api&utm_source=183d4d76
react,Especialista en desarrollo Front end,"NTT America, Inc.","Castellón, Comunidad Valenciana","?? ¡NTT DATA es tu sitio Porque hemos obtenido en España, por 10º año consecutivo , la certificación Top Employer , que nos reconoce como una de las mejores empresas en las que trabajar, gracias a nuestro compromiso por el talento. Únete a un equipo que apuesta por el desarrollo integral de sus profesionales , elige el modelo de trabajo que mejor se adapte a ti y colabora en un entorno de innovación y tecnología puntera . ?? Buscamos incorporar Profesionales Front-End con experiencia en Angular…",,,2025-10-10T04:21:37Z,https://www.adzuna.es/details/5440486765?utm_medium=api&utm_source=183d4d76
react,Cloud Developer Service,Grupo NS,España,"Descripción: Desde Grupo NS estamos seleccionando un Cloud Developer Service con al menos 5 años de experiencia en JavaScript, CSS, HTML5, TypeScript, jQuery, Python, React, Next.js, Node.js, Protocolos OAuth y SAML y Arquitectura de microservicios para desarrollar aplicaciones móviles/web y API en entornos de plataformas en la nube (AWS, SAP Cloud Platform, OpenShift) Imprescindible nivel alto de inglés (C1) Guardias/Días festivos: disponibilidad para trabajar durante las ventanas de mantenimi…",,,2026-06-29T09:06:14Z,https://www.adzuna.es/details/5780929099?utm_medium=api&utm_source=183d4d76
react,Full-Stack Engineer,MIGx AG,Barcelona,"Position Name Full-Stack Engineer About the profile We're looking for a Full-Stack Engineer to join our Data and AI Engineering team. This role is ideal for individuals who take pride in building secure, scalable systems that bridge frontend user experiences with robust backend architectures, enabling real-world data and AI applications in the life sciences domain. You'll collaborate with Data Engineers and AI Engineers to develop clean, maintainable code across the entire technology stack, cre…",,,2026-07-23T01:27:53Z,https://www.adzuna.es/details/5811524162?utm_medium=api&utm_source=183d4d76
react,Senior/Staff Software Engineer — Equity Platform & Automation,Ledgy,España,"Ledgy is seeking a Senior/Staff Software Engineer to design and build scalable systems powering equity management. You will collaborate with engineers, product managers and designers to automate complex workflows and data transformations. The role emphasizes TypeScript, React, Node.js, and MongoDB, with opportunities to lead features, participate in architecture, and mentor peers in a hybrid setup across Europe. J-18808-Ljbffr",90000.0,120000.0,2026-07-22T09:59:28Z,https://www.adzuna.es/details/5810510152?utm_medium=api&utm_source=183d4d76
react,Senior Software Engineer — Agentic AI & Orchestration,"AgileEngine, LLC.","Barcelona, Cataluña","AgileEngine is seeking a Senior Software Engineer to define agentic workflows using Java, Spring Boot, React, and AI orchestration patterns. You will design agentic applications that scale, ensure security and auditability, and mentor others across the organization. Responsibilities span planning through production, including observability, testing, and incident response, with a focus on delivering complete, usable products for enterprise customers. J-18808-Ljbffr",121000.0,164000.0,2026-09-13T11:29:49Z,https://www.adzuna.es/details/5882451904?utm_medium=api&utm_source=183d4d76
react,Senior Frontend Developer (JavaScript/TypeScript),Capitole,España,"¡Capitole sigue creciendo y queremos hacerlo contigo! Estamos buscando un Senior Frontend Developer (JavaScript/TypeScript) para liderar la estrategia de calidad en el ecosistema JS/TS de una de las empresas de retail más grandes del pais. El objetivo es definir el criterio, construir herramientas reutilizables y elevar la madurez de testing de forma transversal , desde las pruebas unitarias hasta los pipelines de CI/CD. Si tienes un background sólido en desarrollo y has derivado hacia la calid…",,,2026-09-09T03:46:26Z,https://www.adzuna.es/land/ad/5876467663?se=vGIoHCuw8RGhe8--YZ_w9w&utm_medium=api&utm_source=183d4d76&v=10400F0B77828600FC1457A13B989E905887792D
react,"""Desarrollador Junior Backend/Frontend con Conocimientos en C# y Google Cloud""",Visia Solutions S.L.,"Beniparrell, Valencia","En Visia Solutions necesitamos incorporar un programador a nuestro equipo técnico donde colaborará para desarrollar y mejorar las aplicaciones solicitadas por nuestros clientes. Buscamos a alguien con una actitud resolutiva, carácter positivo y capaz de integrarse en equipos de trabajo. Se requiere experiencia en programación de lenguaje C#, principalmente para el desarrollo de webservice/backend. En front-end utilizamos librerías en jQuery, React o AngularJS según el proyecto. Se valorará expe…",,,2025-03-13T11:04:23Z,https://www.adzuna.es/details/5091062169?utm_medium=api&utm_source=183d4d76
react,50043729 – Desarrollador FullStack,Ibertech,España,"Este es un puesto de trabajo remoto. Desarrollador/a Full Stack (Node.js, React y MongoDB) ? Ubicación: Madrid ? Modalidad: Híbrida con posibilidad de teletrabajo ? Jornada: Completa (40 horas semanales) ? Fecha de incorporación: Inmediata ? Duración del proyecto: 6 meses con posibilidad de ampliación ¿Qué harás en tu día a día? Buscamos un/a Desarrollador/a Full Stack para incorporarse a un proyecto tecnológico de largo recorrido, participando en el diseño, desarrollo y evolución de aplicacion…",,,2026-07-04T09:44:05Z,https://www.adzuna.es/details/5787686656?utm_medium=api&utm_source=183d4d76
